node	revenueYear
1917	1568.64
1918	161.48
1919	177.17
1920	634.95
1921	435.43
1922	1263.15
1923	1400.83000000001
1924	210.1
1925	1159.55
1926	887.15
1927	1001.95
1928	1101.7
1929	509.959999999999
1930	314.55
1931	2053.08000000001
1932	1914.23
1933	596.799999999999
1934	81.62
1935	1393.6
1936	867.39
1937	161.83
1938	285.95
1939	331.51
1940	257.67
1941	690.31
1942	817.319999999996
1943	411.6
1944	473.2
1945	488.809999999999
1946	595.41
1947	2105.05
1948	310.1
1949	288.15
1950	175.42
1951	370.39
1952	151.67
1953	491.3
1954	1454.01
1955	115.2
1956	543.249999999999
1957	595.349999999999
1958	1414.4
1959	494.599999999999
1960	204.2
1961	581.179999999999
1962	1647.82
1963	209.37
1964	285.79
1965	611
1966	691.449999999999
1967	1371.04000000001
1968	1228.9
1969	424.350000000001
1970	525.4
1971	7895.29
1972	3469.41999999998
1973	1504.97
1974	1155.51
1975	1912.6
1976	2000.14000000001
1977	823.85
1978	770.330000000002
1979	1413.81
1980	1208.44
1981	569.12
1982	401.95
1983	1762.37999999999
1984	648.999999999998
1985	1082.7
1986	1183.35
1987	357.65
1988	465.570000000001
1989	859.040000000002
1990	1582.4
1991	654.05
1992	2152.32000000001
1993	640.449999999999
1994	730.96
1995	1837.85000000001
1996	593.8
1997	960.1
1998	639.92
1999	613.470000000001
2000	1556.8
2001	1235.69
2002	993.09
2003	1938.31000000001
2004	365.2
2005	871.78
2006	1458.54
2007	706.749999999999
2008	946.850000000006
2009	1263.56
2010	442.969999999999
2011	837.700000000001
2012	516.5
2013	473.8
2014	578.5
2015	1619.99999999999
2016	388.76
2017	1062.47
2018	573.25
2019	138.7
2020	727.999999999999
2021	519.9
2022	1403.56
2023	1005.9
2024	367
2025	828.8
2026	348.77
2027	485.07
2028	396.52
2029	938.820000000001
2030	223.1
2031	403.21
2032	474.260000000001
2033	1050.74
2034	316.509999999999
2035	2031.11000000001
2036	1279.23
2037	385.6
2038	828.180000000002
2039	515.680000000001
2040	1027.76
2041	512.73
2042	180
2043	399.3
2044	822.440000000002
2045	645.57
2046	708.820000000001
2047	519.98
2048	87.1
2049	1123.54
2050	232.7
2051	599.95
2052	913.650000000004
2053	1986.78
2054	558.65
2055	1420.00000000001
2056	1054.89
2057	535.7
2058	528.449999999998
2059	471.35
2060	864.750000000002
2061	165.55
2062	967.700000000001
2063	311.07
2064	622.229999999999
2065	540.39
2066	408.91
2067	818.179999999999
2068	822.480000000001
2069	1043.5
2070	1003.64
2071	1040.9
2072	405.67
2073	946.999999999997
2074	479.299999999999
2075	775.68
2076	682.69
2077	598.999999999999
2078	1220.59
2079	137.22
2080	1699.15
2081	693.8
2082	1960.05
2083	814.549999999999
2084	1293.03
2085	859.8
2086	950.42
2087	259.85
2088	134.13
2089	242.15
2090	240.1
2091	1825.47
2092	533.72
2093	99.98
2094	432.5
2095	321.31
2096	143.68
2097	1567.64
2098	1133.89
2099	882.500000000005
2100	817.55
2101	1104.15
2102	54.2
2103	368.45
2104	538.399999999999
2105	175
2106	396.14
2107	491.89
2108	644.25
2109	1528.28
2110	196.55
2111	856.430000000002
2112	388.88
2113	639.03
2114	470.73
2115	399.16
2116	1186.25
2117	401.849999999999
2118	321.51
2119	556.97
2120	954.380000000001
2121	73.15
2122	514.35
2123	1538.3
2124	627.45
2125	223.21
2126	102.35
2127	188.9
2128	375.65
2129	317.8
2130	66.9
2131	324.7
2132	221.95
2133	1350.5
2134	127.94
2135	80.46
2136	148.27
2137	217.55
2138	102.6
2139	354
2140	236.42
2141	205.34
2142	714.31
2143	1302.63
2144	522.01
2145	628.51
2146	816.11
2147	891.94
2148	632.07
2149	542.9
2150	621.05
2151	176.16
2152	47.25
2153	663.690000000001
2154	355.6
2155	530.69
2156	1235.85
2157	1073
2158	504.27
2159	334.27
2160	523.4
2161	564.9
2162	216.32
2163	521.950000000001
2164	839.310000000003
2165	61.4
2166	884.550000000002
2167	229.64
2168	223
2169	708.950000000002
2170	1504.33
2171	720.72
2172	148.9
2173	108.52
2174	954.46
2175	421.45
2176	247.06
2177	800.7
2178	906.560000000003
2179	382.2
2180	1515.34
2181	527.199999999999
2182	352.6
2183	754.65
2184	1480
2185	245.55
2186	769.85
2187	313.07
2188	1130.45
2189	644.2
2190	126.21
2191	193.15
2192	157.57
2193	657.62
2194	955
2195	549.48
2196	108.75
2197	661.549999999998
2198	639.39
2199	67.25
2200	298.92
2201	150.45
2202	1094.3
2203	255.4
2204	711.38
2205	391.6
2206	249.67
2207	1344.25
2208	609.58
2209	82.35
2210	127.9
2211	338.52
2212	474.81
2213	310.79
2214	103.3
2215	310
2216	223.17
2217	600.45
2218	499.07
2219	158.51
2220	219.37
2221	67.37
2222	1322.47
2223	413.150000000001
2224	236.35
2225	774.599999999999
2226	1869.58000000001
2227	383.57
2228	316.51
2229	345.82
2230	63.95
2231	803.17
2232	177.6
2233	640.14
2234	855.600000000003
2235	437.85
2236	68.3
2237	417.899999999999
2238	351.61
2239	1223.22
2240	329.96
2241	357.86
2242	931.360000000001
2243	339.75
2244	1670.86999999999
2245	653.07
2246	776.58
2247	506.79
2248	1188.11
2249	1161.88
2250	383.98
2251	695.050000000001
2252	998.25
2253	193.47
2254	1315.45
2255	350.2
2256	348.58
2257	377.43
2258	380.55
2259	788.620000000001
2260	774.7
2261	211.52
2262	288.85
2263	888.430000000001
2264	520.18
2265	227.22
2266	1113.64
2267	1401.66
2268	196.4
2269	901.22
2270	433.42
2271	764.849999999999
2272	668.24
2273	369.17
2274	504.959999999999
2275	732.950000000001
2276	168.4
2277	1321.55000000001
2278	163.4
2279	387.89
2280	103.85
2281	486.2
2282	163.97
2283	530.040000000001
2284	254.2
2285	324.43
2286	547.95
2287	553.65
2288	349.44
2289	509.74
2290	664.300000000001
2291	681.63
2292	63.8
2293	445.47
2294	916.969999999999
2295	1392.62
2296	253.64
2297	835.340000000001
2298	1633.17
2299	284
2300	402.48
2301	498.64
2302	282.17
2303	680.55
2304	580.4
2305	1237.65
2306	985.080000000001
2307	614.83
2308	1009.35
2309	72.95
2310	146.75
2311	124.22
2312	743.22
2313	1907.46
2314	215.79
2315	484.1
2316	353.22
2317	457.5
2318	440.55
2319	1140.29
2320	359.57
2321	223.54
2322	248.83
2323	849.880000000001
2324	2413.03999999999
2325	1293.69
2326	1304.9
2327	1411.52
2328	222.02
2329	2519.31
2330	843.749999999999
2331	101.85
2332	853.410000000002
2333	981.88
2334	68.15
2335	1301.17
2336	499.150000000002
2337	2248.3
2338	904.590000000001
2339	1768.97
2340	571.25
2341	676.5
2342	1610.2
2343	1103.16
2344	1245
2345	581.45
2346	350.28
2347	2230.7
2348	780.65
2349	2333.39
2350	1105.95
2351	706.050000000001
2352	384.399999999999
2353	573.449999999999
2354	2142.95
2355	1049.59
2356	878.250000000001
2357	1873.96
2358	756.1
2359	3364.04999999998
2360	1898.93000000001
2361	225.8
2362	1984.15000000001
2363	1314.96
2364	1629.82
2365	889.46
2366	543.45
2367	389.07
2368	477.52
2369	384.43
2370	922.32
2371	472.2
2372	1066.91
2373	284.97
2374	632.39
2375	266.15
2376	466.4
2377	887.450000000003
2378	520.5
2379	747.18
2380	1287.60000000001
2381	481.87
2382	206.28
2383	1499.3
2384	536.349999999999
2385	748.250000000001
2386	1219.93
2387	73.85
2388	856.969999999999
2389	788.7
2390	535.1
2391	748.4
2392	146.02
2393	480.44
2394	1033.95
2395	391.45
2396	640.05
2397	593.8
2398	992.340000000001
2399	1670.96000000001
2400	1822.57000000001
2401	875.020000000002
2402	1989.45
2403	426.549999999999
2404	89.7
2405	548.95
2406	284.25
2407	709.51
2408	484.36
2409	346.58
2410	85.08
2411	611.27
2412	452.7
2413	510.21
2414	930.890000000001
2415	478.2
2416	293.82
2417	269.05
2418	1446.71
2419	633.15
2420	762.410000000001
2421	374.17
2422	173.21
2423	1500.77
2424	107.9
2425	2862.90999999999
2426	731.190000000002
2427	922.4
2428	1920
2429	422.32
2430	1233.56
2431	634.700000000001
2432	401.04
2433	534.6
2434	305.99
2435	291.3
2436	179
2437	888.96
2438	1189.3
2439	165.05
2440	412.7
2441	138.2
2442	2762.33
2443	414.82
2444	331.35
2445	1259.4
2446	302.07
2447	1143.79
2448	444.15
2449	271.65
2450	669.69
2451	956.32
2452	275.48
2453	445.15
2454	520.85
2455	52.52
2456	699.8
2457	345.68
2458	234.86
2459	721.17
2460	526.27
2461	1119.35
2462	1405.69000000001
2463	268.15
2464	713.92
2465	740.700000000001
2466	53.8
2467	1430.51
2468	1607.45
2469	1092.74
2470	454.25
2471	645.61
2472	1262.28
2473	276.85
2474	751.429999999999
2475	574.35
2476	435.59
2477	278.31
2478	634.44
2479	560.51
2480	652.07
2481	816.900000000002
2482	164.75
2483	545.3
2484	547.22
2485	230.23
2486	1340.32
2487	768.95
2488	753.36
2489	871.75
2490	245.95
2491	495.1
2492	171.3
2493	242.88
2494	785.350000000001
2495	370.22
2496	713.63
2497	576.149999999999
2498	559.65
2499	189
2500	1996.75
2501	222.8
2502	464.969999999999
2503	444.19
2504	315.88
2505	276.35
2506	883.020000000001
2507	117.4
2508	1019.14
2509	626.910000000001
2510	118.51
2511	114.95
2512	1479.91
2513	278.95
2514	803.11
2515	126.1
2516	502.439999999999
2517	537.32
2518	2679.94999999999
2519	742.350000000002
2520	232.45
2521	209.92
2522	374.8
2523	837.38
2524	508.7
2525	787.96
2526	541.44
2527	299.18
2528	320.71
2529	452.570000000001
2530	453.75
2531	1249.74
2532	627.290000000001
2533	1789.23
2534	223.6
2535	554.989999999999
2536	2157.15
2537	278.92
2538	1467.03
2539	784.41
2540	110.7
2541	626.92
2542	1142.13
2543	1165.6
2544	1525.92
2545	810.470000000001
2546	94.85
2547	2251.25000000001
2548	816.670000000001
2549	1019.95
2550	797.730000000001
2551	1066.25
2552	361.84
2553	351.12
2554	2312.79
2555	1355.02
2556	1141.94
2557	1134.12
2558	285.95
2559	1649.54000000001
2560	1513.68
2561	1014.51
2562	1649.86
2563	640.100000000002
2564	1826.47000000001
2565	1513.5
2566	1578.3
2567	1877.18999999999
2568	1517.68
2569	428.52
2570	2508.88
2571	1073.42
2572	733.749999999999
2573	103.9
2574	226.14
2575	274.17
2576	1119.9
2577	190.1
2578	384.8
2579	1147.13
2580	1892.98999999999
2581	947.700000000002
2582	3170.08999999999
2583	830.449999999999
2584	533.719999999999
2585	459.799999999999
2586	547.679999999999
2587	360.81
2588	1206.32
2589	182.56
2590	1570.8
2591	227.7
2592	1677.64999999999
2593	959.35
2594	428.25
2595	2691.25
2596	760.5
2597	1901.66999999999
2598	995.070000000001
2599	264.06
2600	1634.15
2601	230.58
2602	967.170000000001
2603	761.420000000001
2604	204.75
2605	2092.30000000001
2606	757.570000000003
2607	544.03
2608	783.5
2609	674.050000000001
2610	451.619999999999
2611	573.690000000001
2612	481.05
2613	725.810000000001
2614	2719.81
2615	365.71
2616	904.91
2617	2076.95
2618	197.85
2619	136.65
2620	68.91
2621	70.45
2622	1472.54
2623	1448.85
2624	2563.47
2625	188.35
2626	395.55
2627	972.320000000002
2628	380.85
2629	670.69
2630	531.24
2631	188.36
2632	201.55
2633	1132.04
2634	392.4
2635	1100.4
2636	247.72
2637	877.37
2638	376.42
2639	1508.07
2640	341.1
2641	173.05
2642	236.57
2643	433.59
2644	220.59
2645	792.59
2646	78.54
2647	654.25
2648	902.560000000001
2649	1138.97
2650	792.79
2651	775.7
2652	162.5
2653	200.35
2654	318.9
2655	616.46
2656	723.38
2657	1464.26
2658	306.49
2659	422.85
2660	206.35
2661	605.550000000001
2662	883.200000000001
2663	441.45
2664	770.850000000002
2665	812.67
2666	183.4
2667	145.49
2668	321.8
2669	135.35
2670	210.54
2671	1539.82
2672	1412.17
2673	522.1
2674	383.98
2675	756.96
2676	459.86
2677	118.27
2678	1249.53
2679	374.02
2680	601.45
2681	278.46
2682	789.490000000001
2683	239.37
2684	1138.19
2685	106.65
2686	134.2
2687	692.800000000002
2688	480.28
2689	331.1
2690	339.73
2691	900.740000000001
2692	764.260000000001
2693	956.110000000001
2694	381.36
2695	130.9
2696	1452.18
2697	185.8
2698	547.6
2699	305.23
2700	831.12
2701	354.489999999999
2702	84.57
2703	865.809999999999
2704	375.55
2705	31.1
2706	1377.73
2707	120
2708	268.32
2709	1308.66
2710	484.9
2711	918.930000000001
2712	837.709999999999
2713	175.97
2714	366.55
2715	855.27
2716	1110.47
2717	455.02
2718	1476.9
2719	256.45
2720	142.52
2721	137.85
2722	628.66
2723	655.46
2724	133.22
2725	424.05
2726	536
2727	887.249999999999
2728	494.37
2729	875.050000000003
2730	567.71
2731	631.52
2732	102.6
2733	753.849999999997
2734	268.7
2735	253.5
2736	243.32
2737	181.3
2738	226.38
2739	306.95
2740	557.59
2741	686.070000000001
2742	170.55
2743	187.31
2744	453.38
2745	310.97
2746	1032.22
2747	232.94
2748	318.7
2749	960.800000000003
2750	460.430000000001
2751	518.23
2752	1515.35
2753	827.17
2754	1210.86
2755	413.45
2756	1558.85
2757	534.32
2758	1116.8
2759	2253.79
2760	623.35
2761	2561.93999999998
2762	924.54
2763	378.61
2764	483.48
2765	869.649999999997
2766	1284.55
2767	442.68
2768	573.43
2769	741.21
2770	335.22
2771	2233.7
2772	592.15
2773	773.250000000001
2774	1297.35
2775	1486.29
2776	191.7
2777	597.449999999999
2778	1438.75
2779	1519.09
2780	1066.13
2781	1074
2782	1457.25
2783	1735.85
2784	526.639999999999
2785	365.21
2786	407.03
2787	631.499999999998
2788	651.850000000002
2789	557.07
2790	380.499999999999
2791	1508.45
2792	611.37
2793	437.500000000001
2794	1540.32000000001
2795	400.3
2796	798.430000000001
2797	1639.96
2798	214.36
2799	789.02
2800	1566.4
2801	1228.79
2802	1349.60000000001
2803	204.1
2804	857.160000000001
2805	2278.25000000001
2806	1403.99000000001
2807	359.71
2808	403.65
2809	706.23
2810	453.91
2811	592.190000000001
2812	1607.42
2813	844.850000000001
2814	456.01
2815	1109.86
2816	910.090000000003
2817	293.19
2818	712.97
2819	143.8
2820	278.1
2821	344.81
2822	581.08
2823	379.29
2824	194.9
2825	725.22
2826	870.400000000002
2827	1568.25
2828	193.05
2829	378.31
2830	256.72
2831	175.05
2832	275.1
2833	1279.36
2834	477.029999999999
2835	712.7
2836	432.2
2837	365.9
2838	871.869999999999
2839	135.17
2840	1093.9
2841	235.7
2842	1245.95
2843	524.349999999999
2844	516.259999999999
2845	446.7
2846	1248.19
2847	1189.77
2848	1052.34
2849	845.25
2850	232.99
2851	96.15
2852	592.85
2853	640.540000000001
2854	456.329999999999
2855	286.69
2856	174.65
2857	380.05
2858	86.66
2859	393.33
2860	581.75
2861	993.940000000001
2862	240.21
2863	120.3
2864	807.48
2865	478.73
2866	465.75
2867	225.3
2868	192.4
2869	167.6
2870	653.029999999999
2871	533.639999999999
2872	1714.35
2873	140.55
2874	378.08
2875	497.76
2876	999.049999999999
2877	668.9
2878	165.38
2879	263.53
2880	632.06
2881	194.42
2882	567.82
2883	526.35
2884	234.55
2885	426.95
2886	459.17
2887	105.7
2888	732.35
2889	504.350000000001
2890	558.509999999999
2891	105.2
2892	234.26
2893	296.45
2894	38.58
2895	547.879999999999
2896	335.77
2897	452.9
2898	593.1
2899	285.2
2900	927.800000000001
2901	322.23
2902	351.94
2903	65.55
2904	378.31
2905	439.569999999999
2906	686.420000000001
2907	596.289999999998
2908	2137.72000000001
2909	148.3
2910	161.82
2911	215.05
2912	348
2913	5977.37999999999
2914	1834.87
2915	117.07
2916	995.510000000001
2917	416.76
2918	616.609999999999
2919	366.01
2920	316.34
2921	3090.5
2922	252.66
2923	987.739999999998
2924	375.98
2925	1061.64
2926	4003.71999999997
2927	896.449999999997
2928	2102.72
2929	357.19
2930	1216.25
2931	1609.87000000001
2932	1325.72
2933	1358.6
2934	1749.50000000001
2935	1275.38
2936	658.65
2937	1112.12
2938	957.449999999999
2939	437.25
2940	626.149999999999
2941	277.65
2942	980.920000000001
2943	1023.63
2944	1437.05
2945	801.56
2946	1636.18999999999
2947	860.900000000002
2948	1096.91
2949	1472.8
2950	2392.20000000001
2951	1714.22
2952	488.77
2953	669.450000000002
2954	327.4
2955	253.34
2956	684.400000000001
2957	1397.24
2958	591.500000000001
2959	430.38
2960	1044.24
2961	1800.47000000001
2962	1526.63
2963	1475.57
2964	1361.45000000001
2965	380.68
2966	572.7
2967	1754.92000000001
2968	1050.2
2969	316.66
2970	760.12
2971	3450.8
2972	567.25
2973	1211.81
2974	800.770000000003
2975	554.37
2976	247.9
2977	1171.56
2978	371.49
2979	373.95
2980	556.750000000001
2981	1180.45
2982	2041.36999999999
2983	512.21
2984	797.300000000001
2985	1050.7
2986	797.74
2987	657.15
2988	434.2
2989	631.46
2990	409.85
2991	608.400000000001
2992	1040.44
2993	817.600000000003
2994	330.3
2995	883.600000000002
2996	2159.49000000001
2997	326.05
2998	1534.00000000001
2999	1943.23
3000	479.55
3001	419.25
3002	196.21
3003	518.469999999999
3004	372.51
3005	444.900000000001
3006	974.45
3007	880.120000000001
3008	770.98
3009	81.23
3010	753.79
3011	231.08
3012	517.700000000001
3013	83.95
3014	1117.4
3015	444.45
3016	133.75
3017	503.45
3018	169.05
3019	1888.2
3020	577.79
3021	251.14
3022	250.68
3023	286.8
3024	1057.92
3025	95.7
3026	750.950000000001
3027	182.05
3028	286.699999999999
3029	2037.63
3030	315.81
3031	95.75
3032	466.45
3033	765.630000000003
3034	172.3
3035	700.79
3036	457.93
3037	168.55
3038	669.45
3039	311.58
3040	240.44
3041	409.21
3042	573.32
3043	1557.24
3044	217.75
3045	488.85
3046	116
3047	177.16
3048	103.47
3049	493.95
3050	725.650000000001
3051	661.75
3052	725.800000000001
3053	207.2
3054	146.86
3055	218.5
3056	350.8
3057	856.33
3058	593.78
3059	319.1
3060	694.8
3061	379.069999999999
3062	522.449999999999
3063	298.75
3064	897.43
3065	134.07
3066	531.85
3067	246.21
3068	369.11
3069	942.600000000001
3070	629.04
3071	1242.85
3072	220.69
3073	169.3
3074	1015.66
3075	412.039999999999
3076	442.15
3077	64.7
3078	441.19
3079	590.53
3080	847.75
3081	630.400000000002
3082	309.8
3083	755.56
3084	808.130000000002
3085	867.950000000002
3086	1208.77
3087	286.06
3088	608.83
3089	94.45
3090	379.85
3091	996.410000000001
3092	410.76
3093	1141.09
3094	249.05
3095	2178.25000000001
3096	140.91
3097	320.26
3098	954.609999999999
3099	87.65
3100	123.24
3101	261.46
3102	697.3
3103	114.72
3104	389.75
3105	858.400000000001
3106	927.200000000001
3107	131.5
3108	530.83
3109	33.35
3110	1797.65000000001
3111	591.61
3112	3130.89
3113	222.2
3114	171.97
3115	967.780000000001
3116	495.75
3117	200.65
3118	963.590000000003
3119	1714.63
3120	931.550000000003
3121	245.57
3122	189.75
3123	247.24
3124	194.52
3125	202.75
3126	375
3127	91.25
3128	571.45
3129	425.81
3130	631.400000000001
3131	649.43
3132	686.83
3133	510.64
3134	693.78
3135	240.47
3136	1141.99
3137	498.47
3138	693.850000000001
3139	1175.81
3140	1675.55
3141	1985.08
3142	664.5
3143	976.170000000001
3144	1104.39
3145	3441.13999999999
3146	544.209999999999
3147	575.71
3148	1222.42
3149	994.509999999997
3150	762.68
3151	1186.46
3152	659.860000000001
3153	558.25
3154	575.95
3155	505.46
3156	620.73
3157	263.7
3158	818.65
3159	933.85
3160	1199.26
3161	351.05
3162	750.16
3163	213.9
3164	193.2
3165	693.540000000001
3166	1202.43
3167	928.929999999998
3168	1022.71
3169	361.07
3170	589.8
3171	1241.2
3172	221.3
3173	795.400000000001
3174	169.24
3175	619.61
3176	1545.39
3177	1438.69000000001
3178	494.960000000001
3179	831.61
3180	87.55
3181	460.759999999999
3182	395.65
3183	685.46
3184	571.09
3185	2705
3186	725.65
3187	934.269999999996
3188	723.469999999999
3189	493.54
3190	527.27
3191	1191.57
3192	403.55
3193	1010.25
3194	454.13
3195	2017.50000000001
3196	874.75
3197	1328.92
3198	1435.61
3199	1847.4
3200	808.620000000001
3201	210.3
3202	347.75
3203	306.22
3204	684.97
3205	87.92
3206	1260.5
3207	375.3
3208	47.75
3209	248.02
3210	234.85
3211	261.37
3212	2224.64
3213	533.42
3214	1144.85
3215	584.22
3216	864.290000000001
3217	876.69
3218	307.61
3219	340.3
3220	436.69
3221	358.59
3222	454.21
3223	786.85
3224	1180.41
3225	159.05
3226	238.38
3227	417.37
3228	275.09
3229	138.95
3230	974.34
3231	277.5
3232	527.19
3233	361.5
3234	609.35
3235	333
3236	721.75
3237	374.1
3238	170.24
3239	125.05
3240	1171.35
3241	608.82
3242	1029.55
3243	441.799999999999
3244	387.27
3245	901.2
3246	452.85
3247	589.37
3248	178.27
3249	120.22
3250	419.75
3251	414.3
3252	343.05
3253	1235.9
3254	1076.49
3255	228.74
3256	204.44
3257	322.7
3258	388.11
3259	141.77
3260	164.69
3261	943.080000000002
3262	693.72
3263	298.1
3264	1201.9
3265	409.97
3266	550.67
3267	643.21
3268	750.85
3269	132.55
3270	1715.6
3271	508
3272	314.25
3273	512.45
3274	295.64
3275	110.25
3276	641.5
3277	895.04
3278	1095.75
3279	1482.8
3280	418.899999999999
3281	627.1
3282	65.2
3283	557.3
3284	1102.35
3285	95.55
3286	802.65
3287	181.56
3288	132.71
3289	569.720000000001
3290	207.39
3291	1111.03
3292	328.44
3293	478.129999999999
3294	285.47
3295	39.6
3296	309.54
3297	769.899999999998
3298	456.97
3299	560.36
3300	472.120000000001
3301	371.95
3302	221.45
3303	270.78
3304	459.539999999999
3305	539.539999999999
3306	356.56
3307	104.95
3308	269.9
3309	893.040000000002
3310	980.169999999998
3311	670.109999999999
3312	460.8
3313	1475.4
3314	1040.39
3315	1626.93
3316	863.249999999997
3317	187.79
3318	1095.23
3319	901.209999999999
3320	943.17
3321	884.360000000001
3322	1272.26
3323	1798.42
3324	836.66
3325	745.849999999998
3326	793.660000000001
3327	1660.91
3328	827.450000000005
3329	992.25
3330	711.32
3331	215.1
3332	2099.65000000002
3333	390.29
3334	2066.45000000001
3335	561.75
3336	680.650000000001
3337	587.700000000001
3338	1656.95
3339	484.17
3340	1057.75
3341	1328.07
3342	382.91
3343	709.95
3344	943.299999999997
3345	425.26
3346	910.65
3347	1365.51
3348	1606.03
3349	493.39
3350	1519.45
3351	184.86
3352	2163.34
3353	817.81
3354	3823.67999999998
3355	742.87
3356	665.200000000001
3357	571.74
3358	504.850000000001
3359	563.6
3360	253.39
3361	1752.70000000001
3362	1022.37
3363	499.520000000001
3364	269.65
3365	292.2
3366	798.29
3367	1444.53
3368	581.33
3369	99.95
3370	851.65
3371	247.3
3372	1726.05
3373	627.5
3374	325.25
3375	556.02
3376	886.880000000001
3377	256.6
3378	516.25
3379	202.9
3380	132.1
3381	1070.45
3382	1518.21
3383	266.55
3384	480.259999999999
3385	912.580000000001
3386	384.67
3387	300.45
3388	601.859999999997
3389	619.4
3390	1129.93
3391	899.620000000001
3392	698.610000000001
3393	1513.21
3394	1327.06
3395	199.52
3396	243.66
3397	523.99
3398	502.45
3399	214.59
3400	145.4
3401	61.9
3402	287.22
3403	655.36
3404	437.1
3405	560.88
3406	413.65
3407	277.6
3408	558.85
3409	341.55
3410	509.04
3411	350.3
3412	59.46
3413	658.2
3414	459.799999999999
3415	1219.72
3416	208.59
3417	197.55
3418	95.85
3419	1046.09
3420	211.5
3421	886.69
3422	504.06
3423	290.17
3424	480.72
3425	747.02
3426	813.560000000001
3427	48.76
3428	450.2
3429	129.25
3430	179.39
3431	326.74
3432	66.35
3433	129.15
3434	249.3
3435	179.47
3436	1375.34000000001
3437	229.92
3438	411.85
3439	174.56
3440	308.06
3441	118.67
3442	1922.51000000001
3443	623.530000000001
3444	627.949999999999
3445	626.050000000001
3446	333.63
3447	1514.18
3448	306.83
3449	650.89
3450	109.22
3451	103.31
3452	487.43
3453	99.55
3454	841.61
3455	470.300000000001
3456	397.17
3457	488.079999999999
3458	401.54
3459	179.5
3460	503.73
3461	103.7
3462	843.9
3463	446.43
3464	730.360000000001
3465	1257.57
3466	379.149999999999
3467	184.9
3468	314.55
3469	2178.84
3470	607.75
3471	220.14
3472	144.34
3473	297.6
3474	255.8
3475	169.9
3476	241.81
3477	1180.4
3478	898.71
3479	56.75
3480	1041.18
3481	385.55
3482	306.1
3483	809.15
3484	994.270000000004
3485	668.3
3486	271.28
3487	343.77
3488	677.65
3489	535.12
3490	894.750000000001
3491	2458.42000000001
3492	711.230000000001
3493	386.92
3494	1021.02
3495	299.4
3496	282.64
3497	1165.45
3498	162.46
3499	137.7
3500	342.81
3501	364.59
3502	65.7
3503	395.57
3504	152.2
3505	270.09
3506	513.89
3507	558
3508	590.73
3509	765.97
3510	376.68
3511	1157.49
3512	364.08
3513	199.39
3514	552.529999999999
3515	414.41
3516	299.02
3517	1237.69
3518	1067.7
3519	614.7
3520	277.34
3521	456.449999999999
3522	280.7
3523	289.08
3524	520.93
3525	454.24
3526	181.35
3527	129.68
3528	526.61
3529	303.92
3530	1137.81
3531	547.81
3532	668.249999999999
3533	1010.11
3534	637.85
3535	980.21
3536	475.32
3537	450.25
3538	275.5
3539	280.36
3540	224.26
3541	285.34
3542	483.37
3543	1168.3
3544	480.5
3545	583.330000000001
3546	296.67
3547	285.8
3548	372.55
3549	467.17
3550	442.35
3551	505.499999999999
3552	800.400000000002
3553	1005.9
3554	234.300000000001
3555	679.9
3556	324.8
3557	1150.1
3558	1695.39
3559	1018.17
3560	1560.91
3561	1488.01
3562	1536.50000000001
3563	877.000000000003
3564	1080.5
3565	1114.61
3566	521.350000000002
3567	718.520000000003
3568	805.39
3569	1121.24
3570	266.72
3571	1516.82
3572	893.470000000001
3573	4017.10999999998
3574	723.8
3575	2131.1
3576	307.2
3577	788.98
3578	114.85
3579	578.09
3580	411.6
3581	403.55
3582	685.88
3583	809.600000000001
3584	311.72
3585	1051.68
3586	321.71
3587	286.85
3588	206.55
3589	1529.65000000001
3590	484
3591	1011.83
3592	288.6
3593	1221.31
3594	616.74
3595	231.15
3596	459.870000000001
3597	841.3
3598	420.27
3599	135.31
3600	312.6
3601	714.4
3602	1291.62
3603	536.6
3604	790.400000000001
3605	304.68
3606	781.130000000002
3607	441.249999999999
3608	1513.32
3609	779.200000000002
3610	1058.25
3611	421.199999999999
3612	1171.39
3613	1242
3614	330.19
3615	665.310000000001
3616	270.8
3617	493.95
3618	446.650000000001
3619	190.46
3620	802.9
3621	563.65
3622	200.7
3623	292.84
3624	1236.70000000001
3625	96.74
3626	102.9
3627	2249.42
3628	116.25
3629	741.65
3630	530.849999999999
3631	704.29
3632	160.41
3633	276.45
3634	269.25
3635	659
3636	506.65
3637	555.8
3638	1677.75
3639	107.12
3640	292.58
3641	468.399999999999
3642	759.120000000001
3643	259.99
3644	493.550000000001
3645	598.949999999999
3646	693.549999999998
3647	152.95
3648	1372.49
3649	144.7
3650	510.499999999999
3651	242.95
3652	2104.27
3653	245.06
3654	665.650000000003
3655	239.84
3656	203.77
3657	336.7
3658	1222.56
3659	510.399999999999
3660	469.539999999999
3661	1134.88
3662	229.36
3663	794.3
3664	814.040000000001
3665	249.22
3666	704.970000000001
3667	122.65
3668	196.25
3669	1361.1
3670	513.42
3671	407.449999999999
3672	352.999999999999
3673	431.83
3674	607.59
3675	542.45
3676	800.150000000001
3677	309.3
3678	725.12
3679	539.4
3680	274.42
3681	654.109999999999
3682	330.5
3683	652.95
3684	343.1
3685	1025.9
3686	176.85
3687	113.5
3688	990.370000000003
3689	399.43
3690	511.78
3691	393.819999999999
3692	401.2
3693	1083.15
3694	99.1
3695	222.4
3696	874.91
3697	178.15
3698	440.449999999999
3699	145.45
3700	790.26
3701	206.98
3702	53.14
3703	50.75
3704	450.89
3705	172.35
3706	310.9
